Peak,RetTime,Type,Height,Area,Width,Width2,AreaPerc
1,0.599863648414612,BB  ,13.1613731384278,2.80076217651367,0.0663241297006607,0.471833318471909,0.75683331489563
2,1.50600004196167,BB  ,31.4523220062256,4.47189807891846,0.10055547952652,1.38349997997284,1.80611908435822
3,4.99242067337036,BB  ,689.646484375,38.2430267333985,0.248388037085533,4.62016677856446,5.66016674041748
